country_code,indicator_code,year,value
AU,NY.GDP.MKTP.CD,1970,41395206623.2331
AU,NY.GDP.MKTP.CD,1969,36738245878.1193
AU,NY.GDP.MKTP.CD,1968,32763365242.1384
AU,NY.GDP.MKTP.CD,1967,30487524878.004
AU,NY.GDP.MKTP.CD,1966,27349284375.8855
AU,NY.GDP.MKTP.CD,1965,26014244162.2791
AU,NY.GDP.MKTP.CD,1964,23835843813.735
AU,NY.GDP.MKTP.CD,1963,21573443451.751
AU,NY.GDP.MKTP.CD,1962,19953923192.6277
AU,NY.GDP.MKTP.CD,1961,19713123154.0997
AU,NY.GDP.MKTP.CD,1960,18635682981.7093
AT,NY.GDP.MKTP.CD,2023,516670509628.876
AT,NY.GDP.MKTP.CD,2022,473221298968.216
AT,NY.GDP.MKTP.CD,2021,480466363176.806
AT,NY.GDP.MKTP.CD,2020,434397601557.696
AT,NY.GDP.MKTP.CD,2019,442983642371.842
AT,NY.GDP.MKTP.CD,2018,452582294972.775
AT,NY.GDP.MKTP.CD,2017,414926138132.691
AT,NY.GDP.MKTP.CD,2016,393687359770.273
AT,NY.GDP.MKTP.CD,2015,379546097300.633
AT,NY.GDP.MKTP.CD,2014,438556021078.034
AT,NY.GDP.MKTP.CD,2013,426580502769.417
AT,NY.GDP.MKTP.CD,2012,406750487603.59
AT,NY.GDP.MKTP.CD,2011,428954737064.057
AT,NY.GDP.MKTP.CD,2010,389827789217.634
AT,NY.GDP.MKTP.CD,2009,399290118782.429
AT,NY.GDP.MKTP.CD,2008,429234399096.173
AT,NY.GDP.MKTP.CD,2007,386760177589.497
AT,NY.GDP.MKTP.CD,2006,333905979332.481
AT,NY.GDP.MKTP.CD,2005,313952317330.776
AT,NY.GDP.MKTP.CD,2004,299210411454.823
AT,NY.GDP.MKTP.CD,2003,260779834340.097
AT,NY.GDP.MKTP.CD,2002,212837224022.813
AT,NY.GDP.MKTP.CD,2001,196477206829.33
AT,NY.GDP.MKTP.CD,2000,196181599831.287
AT,NY.GDP.MKTP.CD,1999,216421809125.916
AT,NY.GDP.MKTP.CD,1998,217068085815.918
AT,NY.GDP.MKTP.CD,1997,211724812267.448
AT,NY.GDP.MKTP.CD,1996,235952581232.129
AT,NY.GDP.MKTP.CD,1995,240094169510.031
AT,NY.GDP.MKTP.CD,1994,202738023129.743
AT,NY.GDP.MKTP.CD,1993,189634029338.696
AT,NY.GDP.MKTP.CD,1992,194314032056.098
AT,NY.GDP.MKTP.CD,1991,173113449616.971
AT,NY.GDP.MKTP.CD,1990,165811372382.912
AT,NY.GDP.MKTP.CD,1989,132584448257.93
AT,NY.GDP.MKTP.CD,1988,132817124707.456
AT,NY.GDP.MKTP.CD,1987,123682091858.946
AT,NY.GDP.MKTP.CD,1986,98648254168.5444
AT,NY.GDP.MKTP.CD,1985,69114996009.577
AT,NY.GDP.MKTP.CD,1984,67719055773.3306
AT,NY.GDP.MKTP.CD,1983,71838528420.4075
AT,NY.GDP.MKTP.CD,1982,70996111962.5716
AT,NY.GDP.MKTP.CD,1981,70755997062.3812
AT,NY.GDP.MKTP.CD,1980,81737498404.5948
AT,NY.GDP.MKTP.CD,1979,73647694287.1848
AT,NY.GDP.MKTP.CD,1978,61809208755.804
AT,NY.GDP.MKTP.CD,1977,51343861460.328
AT,NY.GDP.MKTP.CD,1976,42791707448.0325
AT,NY.GDP.MKTP.CD,1975,39902300703.1682
AT,NY.GDP.MKTP.CD,1974,35051468639.576
AT,NY.GDP.MKTP.CD,1973,29399860144.7748
AT,NY.GDP.MKTP.CD,1972,21973207929.0434
AT,NY.GDP.MKTP.CD,1971,17788536733.1204
AT,NY.GDP.MKTP.CD,1970,15312791743.8476
AT,NY.GDP.MKTP.CD,1969,13647475854.0287
AT,NY.GDP.MKTP.CD,1968,12499863917.1003
AT,NY.GDP.MKTP.CD,1967,11634569521.9273
AT,NY.GDP.MKTP.CD,1966,10939526218.6393
AT,NY.GDP.MKTP.CD,1965,10041659445.118
AT,NY.GDP.MKTP.CD,1964,9213648655.97511
AT,NY.GDP.MKTP.CD,1963,8414050621.01716
AT,NY.GDP.MKTP.CD,1962,7793042529.15992
AT,NY.GDP.MKTP.CD,1961,7346566037.83392
AT,NY.GDP.MKTP.CD,1960,6624086313.14334
AZ,NY.GDP.MKTP.CD,2023,72428470588.2353
AZ,NY.GDP.MKTP.CD,2022,78807470588.2353
AZ,NY.GDP.MKTP.CD,2021,54825411764.7059
AZ,NY.GDP.MKTP.CD,2020,42693000000.0
AZ,NY.GDP.MKTP.CD,2019,48174235294.1176
AZ,NY.GDP.MKTP.CD,2018,47112470051.7701
AZ,NY.GDP.MKTP.CD,2017,40866627351.9817
AZ,NY.GDP.MKTP.CD,2016,37866996882.9157
AZ,NY.GDP.MKTP.CD,2015,53076235354.746
AZ,NY.GDP.MKTP.CD,2014,75239785452.1022
AZ,NY.GDP.MKTP.CD,2013,74160560123.6902
AZ,NY.GDP.MKTP.CD,2012,69679944504.1972
AZ,NY.GDP.MKTP.CD,2011,65952796427.9473
AZ,NY.GDP.MKTP.CD,2010,52909294791.9262
AZ,NY.GDP.MKTP.CD,2009,44292427184.9492
AZ,NY.GDP.MKTP.CD,2008,48851293785.4483
AZ,NY.GDP.MKTP.CD,2007,33049419431.2244
AZ,NY.GDP.MKTP.CD,2006,20981929497.6188
AZ,NY.GDP.MKTP.CD,2005,13245421880.834
AZ,NY.GDP.MKTP.CD,2004,8680405740.94125
AZ,NY.GDP.MKTP.CD,2003,7276413079.11451
AZ,NY.GDP.MKTP.CD,2002,6236087738.28284
AZ,NY.GDP.MKTP.CD,2001,5707616203.72011
AZ,NY.GDP.MKTP.CD,2000,5272615722.96892
AZ,NY.GDP.MKTP.CD,1999,4581248566.50158
AZ,NY.GDP.MKTP.CD,1998,4446368570.6901
AZ,NY.GDP.MKTP.CD,1997,3962362387.47922
AZ,NY.GDP.MKTP.CD,1996,3176507376.31836
AZ,NY.GDP.MKTP.CD,1995,2417331192.9526
AZ,NY.GDP.MKTP.CD,1994,1193141110.35043
AZ,NY.GDP.MKTP.CD,1993,1570392598.14954
AZ,NY.GDP.MKTP.CD,1992,444658671.586716
AZ,NY.GDP.MKTP.CD,1991,5344000000.0
AZ,NY.GDP.MKTP.CD,1990,8884848484.84848
BS,NY.GDP.MKTP.CD,2023,15271300000.0
BS,NY.GDP.MKTP.CD,2022,13896800000.0
BS,NY.GDP.MKTP.CD,2021,12037000000.0
BS,NY.GDP.MKTP.CD,2020,10363200000.0
BS,NY.GDP.MKTP.CD,2019,13277000000.0
BS,NY.GDP.MKTP.CD,2018,12819200000.0
BS,NY.GDP.MKTP.CD,2017,12446900000.0
BS,NY.GDP.MKTP.CD,2016,11880900000.0
BS,NY.GDP.MKTP.CD,2015,11837600000.0
BS,NY.GDP.MKTP.CD,2014,11139100000.0
BS,NY.GDP.MKTP.CD,2013,10475300000.0
BS,NY.GDP.MKTP.CD,2012,10720400000.0
BS,NY.GDP.MKTP.CD,2011,10070450000.0
BS,NY.GDP.MKTP.CD,2010,10095760000.0
BS,NY.GDP.MKTP.CD,2009,9981960000.0
BS,NY.GDP.MKTP.CD,2008,10526000000.0
BS,NY.GDP.MKTP.CD,2007,10618340000.0
BS,NY.GDP.MKTP.CD,2006,10167250000.0
BS,NY.GDP.MKTP.CD,2005,9836200000.0
BS,NY.GDP.MKTP.CD,2004,9055290000.0
BS,NY.GDP.MKTP.CD,2003,8870090000.0
BS,NY.GDP.MKTP.CD,2002,8881160000.0
BS,NY.GDP.MKTP.CD,2001,8317830000.0
BS,NY.GDP.MKTP.CD,2000,8076470000.0
BS,NY.GDP.MKTP.CD,1999,7683870000.0
BS,NY.GDP.MKTP.CD,1998,6833220000.0
BS,NY.GDP.MKTP.CD,1997,6332360000.0
BS,NY.GDP.MKTP.CD,1996,3609000000.0
BS,NY.GDP.MKTP.CD,1995,3429000000.0
BS,NY.GDP.MKTP.CD,1994,3259000000.0
BS,NY.GDP.MKTP.CD,1993,3092000000.0
BS,NY.GDP.MKTP.CD,1992,3109000000.0
BS,NY.GDP.MKTP.CD,1991,3111160000.0
BS,NY.GDP.MKTP.CD,1990,3166000000.0
BS,NY.GDP.MKTP.CD,1989,3062000000.0
BS,NY.GDP.MKTP.CD,1988,2817900000.0
BS,NY.GDP.MKTP.CD,1987,2713999900.0
BS,NY.GDP.MKTP.CD,1986,2472500000.0
BS,NY.GDP.MKTP.CD,1985,2320699900.0
BS,NY.GDP.MKTP.CD,1984,2041100000.0
BS,NY.GDP.MKTP.CD,1983,1732800000.0
BS,NY.GDP.MKTP.CD,1982,1578300000.0
BS,NY.GDP.MKTP.CD,1981,1426500000.0
BS,NY.GDP.MKTP.CD,1980,1335300000.0
BS,NY.GDP.MKTP.CD,1979,1139800100.0
BS,NY.GDP.MKTP.CD,1978,832400000.0
BS,NY.GDP.MKTP.CD,1977,713000000.0
BS,NY.GDP.MKTP.CD,1976,642100000.0
BS,NY.GDP.MKTP.CD,1975,596200000.0
BS,NY.GDP.MKTP.CD,1974,632400000.0
BS,NY.GDP.MKTP.CD,1973,670900000.0
BS,NY.GDP.MKTP.CD,1972,590900000.0
BS,NY.GDP.MKTP.CD,1971,573400000.0
BS,NY.GDP.MKTP.CD,1970,539500000.0
BS,NY.GDP.MKTP.CD,1969,538700000.0
BS,NY.GDP.MKTP.CD,1968,453800000.0
BS,NY.GDP.MKTP.CD,1967,398000000.0
BS,NY.GDP.MKTP.CD,1966,346800000.0
BS,NY.GDP.MKTP.CD,1965,300272048.043528
BS,NY.GDP.MKTP.CD,1964,266560042.649607
BS,NY.GDP.MKTP.CD,1963,237650038.024006
BS,NY.GDP.MKTP.CD,1962,212170033.947205
BS,NY.GDP.MKTP.CD,1961,190022030.403525
BS,NY.GDP.MKTP.CD,1960,169736027.157764
BH,NY.GDP.MKTP.CD,2023,46192260638.2979
BH,NY.GDP.MKTP.CD,2022,46458191489.3617
BH,NY.GDP.MKTP.CD,2021,40840212765.9574
BH,NY.GDP.MKTP.CD,2020,35837632978.7234
BH,NY.GDP.MKTP.CD,2019,40446808510.6383
BH,NY.GDP.MKTP.CD,2018,39567978723.4043
BH,NY.GDP.MKTP.CD,2017,37204813829.7872
BH,NY.GDP.MKTP.CD,2016,33884680851.0638
BH,NY.GDP.MKTP.CD,2015,32523297872.3404
BH,NY.GDP.MKTP.CD,2014,34772526595.7447
BH,NY.GDP.MKTP.CD,2013,33823324468.0851
BH,NY.GDP.MKTP.CD,2012,31963404255.3191
BH,NY.GDP.MKTP.CD,2011,29914680851.0638
BH,NY.GDP.MKTP.CD,2010,26805984042.5532
BH,NY.GDP.MKTP.CD,2009,22938218085.1064
BH,NY.GDP.MKTP.CD,2008,25710904255.3191
BH,NY.GDP.MKTP.CD,2007,21730000000.0
BH,NY.GDP.MKTP.CD,2006,18504760638.2979
BH,NY.GDP.MKTP.CD,2005,15968723404.2553
BH,NY.GDP.MKTP.CD,2004,13150159574.4681
BH,NY.GDP.MKTP.CD,2003,11074813829.7872
BH,NY.GDP.MKTP.CD,2002,9593510638.29787
BH,NY.GDP.MKTP.CD,2001,8976196808.51064
BH,NY.GDP.MKTP.CD,2000,9062898936.17021
BH,NY.GDP.MKTP.CD,1999,7528469148.93617
BH,NY.GDP.MKTP.CD,1998,7031309042.55319
BH,NY.GDP.MKTP.CD,1997,7219407712.76596
BH,NY.GDP.MKTP.CD,1996,6938166755.31915
BH,NY.GDP.MKTP.CD,1995,6651180851.06383
BH,NY.GDP.MKTP.CD,1994,6330627925.53191
BH,NY.GDP.MKTP.CD,1993,5913001063.82979
BH,NY.GDP.MKTP.CD,1992,5402232446.80851
BH,NY.GDP.MKTP.CD,1991,5248911170.21277
BH,NY.GDP.MKTP.CD,1990,4809511005.31915
BH,NY.GDP.MKTP.CD,1989,4393093962.76596
BH,NY.GDP.MKTP.CD,1988,4209834172.87234
BH,NY.GDP.MKTP.CD,1987,3856922694.14894
BH,NY.GDP.MKTP.CD,1986,3470746843.08511
BH,NY.GDP.MKTP.CD,1985,4152376484.04255
BH,NY.GDP.MKTP.CD,1984,4440874566.48936
BH,NY.GDP.MKTP.CD,1983,4247030468.08511
BH,NY.GDP.MKTP.CD,1982,4145421079.78723
BH,NY.GDP.MKTP.CD,1981,3943109531.91489
BH,NY.GDP.MKTP.CD,1980,3493834468.02865
BH,NY.GDP.MKTP.CD,1979,2710160739.18742
BH,NY.GDP.MKTP.CD,1978,2272042965.21126
BH,NY.GDP.MKTP.CD,1977,1989060283.04271
BH,NY.GDP.MKTP.CD,1976,1581709518.98261
BH,NY.GDP.MKTP.CD,1975,1099107600.50569
BH,NY.GDP.MKTP.CD,1974,1042176883.51827
BH,NY.GDP.MKTP.CD,1973,761132545.104221
BH,NY.GDP.MKTP.CD,1972,534081183.680728
BH,NY.GDP.MKTP.CD,1971,422181562.186708
BH,NY.GDP.MKTP.CD,1970,391577364.077364
BD,NY.GDP.MKTP.CD,2023,437415333018.291
BD,NY.GDP.MKTP.CD,2022,460131689083.083
BD,NY.GDP.MKTP.CD,2021,416271647911.014
BD,NY.GDP.MKTP.CD,2020,373979442362.193
BD,NY.GDP.MKTP.CD,2019,351231654603.692
BD,NY.GDP.MKTP.CD,2018,321362752441.78
BD,NY.GDP.MKTP.CD,2017,293732446624.596
BD,NY.GDP.MKTP.CD,2016,265224515675.034
BD,NY.GDP.MKTP.CD,2015,195146608978.131
BD,NY.GDP.MKTP.CD,2014,172886611653.786
BD,NY.GDP.MKTP.CD,2013,149998957434.186
BD,NY.GDP.MKTP.CD,2012,133310747603.483
BD,NY.GDP.MKTP.CD,2011,128607482310.357
BD,NY.GDP.MKTP.CD,2010,115275540051.262
BD,NY.GDP.MKTP.CD,2009,102475158190.998
BD,NY.GDP.MKTP.CD,2008,91636997370.9772
BD,NY.GDP.MKTP.CD,2007,79611644974.5571
BD,NY.GDP.MKTP.CD,2006,71795736172.1561
BD,NY.GDP.MKTP.CD,2005,69476001239.419
BD,NY.GDP.MKTP.CD,2004,65108544250.0425
BD,NY.GDP.MKTP.CD,2003,60158929188.2556
BD,NY.GDP.MKTP.CD,2002,54724081490.5102
BD,NY.GDP.MKTP.CD,2001,53991289844.3291
BD,NY.GDP.MKTP.CD,2000,53369787318.6245
BD,NY.GDP.MKTP.CD,1999,51270569883.5275
BD,NY.GDP.MKTP.CD,1998,49984559471.3656
BD,NY.GDP.MKTP.CD,1997,48244309133.4895
BD,NY.GDP.MKTP.CD,1996,46438484107.5795
BD,NY.GDP.MKTP.CD,1995,37939748768.6567
BD,NY.GDP.MKTP.CD,1994,33768660882.793
BD,NY.GDP.MKTP.CD,1993,33166519417.9894
BD,NY.GDP.MKTP.CD,1992,31708874594.1645
BD,NY.GDP.MKTP.CD,1991,30957483949.5798
BD,NY.GDP.MKTP.CD,1990,31598340778.2164
BD,NY.GDP.MKTP.CD,1989,28781715188.8919
BD,NY.GDP.MKTP.CD,1988,26579005558.3652
BD,NY.GDP.MKTP.CD,1987,24298032258.0645
BD,NY.GDP.MKTP.CD,1986,21774033333.3333
BD,NY.GDP.MKTP.CD,1985,22278423076.9231
BD,NY.GDP.MKTP.CD,1984,18920840000.0
BD,NY.GDP.MKTP.CD,1983,17609048821.5488
BD,NY.GDP.MKTP.CD,1982,18525399201.5968
BD,NY.GDP.MKTP.CD,1981,20249694002.448
BD,NY.GDP.MKTP.CD,1980,18138049095.6072
BD,NY.GDP.MKTP.CD,1979,15565480321.9448
BD,NY.GDP.MKTP.CD,1978,13281767142.8571
BD,NY.GDP.MKTP.CD,1977,9651149301.8746
BD,NY.GDP.MKTP.CD,1976,10117113333.3333
BD,NY.GDP.MKTP.CD,1975,19448348073.4565
BD,NY.GDP.MKTP.CD,1974,12512460519.7088
BD,NY.GDP.MKTP.CD,1973,8086725729.3407
BD,NY.GDP.MKTP.CD,1972,6288245866.66667
BD,NY.GDP.MKTP.CD,1971,8751843187.5
BD,NY.GDP.MKTP.CD,1970,8992722166.66667
BD,NY.GDP.MKTP.CD,1969,8471006437.5
BD,NY.GDP.MKTP.CD,1968,7483685770.83333
BD,NY.GDP.MKTP.CD,1967,7253575687.5
BD,NY.GDP.MKTP.CD,1966,6439687854.16667
BD,NY.GDP.MKTP.CD,1965,5906636791.66667
BD,NY.GDP.MKTP.CD,1964,5386054833.33333
BD,NY.GDP.MKTP.CD,1963,5319458562.5
BD,NY.GDP.MKTP.CD,1962,5081413541.66667
BD,NY.GDP.MKTP.CD,1961,4817580375.0
BD,NY.GDP.MKTP.CD,1960,4274894083.33333
BB,NY.GDP.MKTP.CD,2023,7223248150.0
BB,NY.GDP.MKTP.CD,2022,6886644900.0
BB,NY.GDP.MKTP.CD,2021,5948900600.0
BB,NY.GDP.MKTP.CD,2020,5403246950.0
BB,NY.GDP.MKTP.CD,2019,6166710800.0
BB,NY.GDP.MKTP.CD,2018,6001101550.0
BB,NY.GDP.MKTP.CD,2017,5847381600.0
BB,NY.GDP.MKTP.CD,2016,5679029450.0
BB,NY.GDP.MKTP.CD,2015,5699619150.0
BB,NY.GDP.MKTP.CD,2014,5684901000.0
BB,NY.GDP.MKTP.CD,2013,5660059700.0
BB,NY.GDP.MKTP.CD,2012,5486500500.0
BB,NY.GDP.MKTP.CD,2011,5563162050.0
BB,NY.GDP.MKTP.CD,2010,5428683250.0
BB,NY.GDP.MKTP.CD,2009,4466809600.0
BB,NY.GDP.MKTP.CD,2008,4790410400.0
BB,NY.GDP.MKTP.CD,2007,4675767950.0
BB,NY.GDP.MKTP.CD,2006,4217323400.0
BB,NY.GDP.MKTP.CD,2005,3819500000.0
BB,NY.GDP.MKTP.CD,2004,3444500000.0
BB,NY.GDP.MKTP.CD,2003,3209500000.0
BB,NY.GDP.MKTP.CD,2002,3106500000.0
BB,NY.GDP.MKTP.CD,2001,3054500000.0
BB,NY.GDP.MKTP.CD,2000,3059500000.0
BB,NY.GDP.MKTP.CD,1999,2951822204.54432
BB,NY.GDP.MKTP.CD,1998,2817083478.34734
BB,NY.GDP.MKTP.CD,1997,2498384129.66738
BB,NY.GDP.MKTP.CD,1996,2363645403.47039
BB,NY.GDP.MKTP.CD,1995,2216974096.35559
BB,NY.GDP.MKTP.CD,1994,2151344901.30761
BB,NY.GDP.MKTP.CD,1993,2063342117.03873
BB,NY.GDP.MKTP.CD,1992,1957000000.0
BB,NY.GDP.MKTP.CD,1991,2020583702.08323
BB,NY.GDP.MKTP.CD,1990,2012131457.26644
BB,NY.GDP.MKTP.CD,1989,2006165166.80754
BB,NY.GDP.MKTP.CD,1988,1812757917.76463
BB,NY.GDP.MKTP.CD,1987,1704370307.76115
BB,NY.GDP.MKTP.CD,1986,1547755183.21484
BB,NY.GDP.MKTP.CD,1985,1409536120.91682
BB,NY.GDP.MKTP.CD,1984,1346890071.09829
BB,NY.GDP.MKTP.CD,1983,1236016506.73694
BB,NY.GDP.MKTP.CD,1982,1163923830.35847
BB,NY.GDP.MKTP.CD,1981,1114204743.20091
BB,NY.GDP.MKTP.CD,1980,1012280614.52792
BB,NY.GDP.MKTP.CD,1979,670362452.145379
BB,NY.GDP.MKTP.CD,1978,552883707.055138
BB,NY.GDP.MKTP.CD,1977,495097667.929041
BB,NY.GDP.MKTP.CD,1976,435911268.58968
BB,NY.GDP.MKTP.CD,1975,402178605.019554
BB,NY.GDP.MKTP.CD,1974,311804629.873599
BB,NY.GDP.MKTP.CD,1973,260767827.621284
BB,NY.GDP.MKTP.CD,1972,213725216.665339
BB,NY.GDP.MKTP.CD,1971,186826503.031076
BB,NY.GDP.MKTP.CD,1970,166210203.0
BB,NY.GDP.MKTP.CD,1969,141393142.0
BB,NY.GDP.MKTP.CD,1968,125733668.5
BB,NY.GDP.MKTP.CD,1967,125554008.718721
BB,NY.GDP.MKTP.CD,1966,113195122.762193
BB,NY.GDP.MKTP.CD,1965,105021996.861675
BB,NY.GDP.MKTP.CD,1964,99252731.4515047
BB,NY.GDP.MKTP.CD,1963,99893761.2655968
BB,NY.GDP.MKTP.CD,1962,88782583.460208
BB,NY.GDP.MKTP.CD,1961,85363759.3406016
BB,NY.GDP.MKTP.CD,1960,80021846.9453826
BY,NY.GDP.MKTP.CD,2023,72478760370.4258
BY,NY.GDP.MKTP.CD,2022,73775179924.603
BY,NY.GDP.MKTP.CD,2021,69673747131.87
BY,NY.GDP.MKTP.CD,2020,61371673344.7424
BY,NY.GDP.MKTP.CD,2019,64410170653.4569
BY,NY.GDP.MKTP.CD,2018,60031026576.26
BY,NY.GDP.MKTP.CD,2017,54725405751.1559
BY,NY.GDP.MKTP.CD,2016,47723545321.259
BY,NY.GDP.MKTP.CD,2015,56454769844.7632
BY,NY.GDP.MKTP.CD,2014,78813069120.9984
BY,NY.GDP.MKTP.CD,2013,75527558966.4473
BY,NY.GDP.MKTP.CD,2012,65685890438.8922
BY,NY.GDP.MKTP.CD,2011,61762382327.9319
BY,NY.GDP.MKTP.CD,2010,57231904542.8755
BY,NY.GDP.MKTP.CD,2009,50873167326.0414
BY,NY.GDP.MKTP.CD,2008,60752106347.126
BY,NY.GDP.MKTP.CD,2007,45275711995.825
BY,NY.GDP.MKTP.CD,2006,36961894281.3444
BY,NY.GDP.MKTP.CD,2005,30210091836.8294
BY,NY.GDP.MKTP.CD,2004,23141566292.9462
BY,NY.GDP.MKTP.CD,2003,17825444724.4878
BY,NY.GDP.MKTP.CD,2002,14594900944.7658
BY,NY.GDP.MKTP.CD,2001,12354820143.8849
BY,NY.GDP.MKTP.CD,2000,12736856827.9847
BY,NY.GDP.MKTP.CD,1999,12138486532.0203
BY,NY.GDP.MKTP.CD,1998,15222012660.4232
BY,NY.GDP.MKTP.CD,1997,14128408565.7064
BY,NY.GDP.MKTP.CD,1996,14500437519.8258
BY,NY.GDP.MKTP.CD,1995,13972683273.5692
BY,NY.GDP.MKTP.CD,1994,14931435232.078
BY,NY.GDP.MKTP.CD,1993,16275073526.9819
BY,NY.GDP.MKTP.CD,1992,16939790093.9054
BY,NY.GDP.MKTP.CD,1991,18404907975.4601
BY,NY.GDP.MKTP.CD,1990,17389558232.9317
BE,NY.GDP.MKTP.CD,2023,650779364363.737
BE,NY.GDP.MKTP.CD,2022,591474463578.602
BE,NY.GDP.MKTP.CD,2021,598522422241.851
BE,NY.GDP.MKTP.CD,2020,529694473501.791
BE,NY.GDP.MKTP.CD,2019,536726344405.489
BE,NY.GDP.MKTP.CD,2018,542638913427.921
BE,NY.GDP.MKTP.CD,2017,500908767351.53
BE,NY.GDP.MKTP.CD,2016,474271566739.729
BE,NY.GDP.MKTP.CD,2015,461044767544.531
BE,NY.GDP.MKTP.CD,2014,537987419164.351
BE,NY.GDP.MKTP.CD,2013,524097026598.55
BE,NY.GDP.MKTP.CD,2012,498414364944.961
BE,NY.GDP.MKTP.CD,2011,527196649048.639
BE,NY.GDP.MKTP.CD,2010,481556503720.001
BE,NY.GDP.MKTP.CD,2009,485014525992.461
BE,NY.GDP.MKTP.CD,2008,517328087920.078
BE,NY.GDP.MKTP.CD,2007,470922156309.453
BE,NY.GDP.MKTP.CD,2006,408259840868.823
BE,NY.GDP.MKTP.CD,2005,385714762230.039
BE,NY.GDP.MKTP.CD,2004,369214712443.206
BE,NY.GDP.MKTP.CD,2003,318082528506.588
BE,NY.GDP.MKTP.CD,2002,258383599375.177
BE,NY.GDP.MKTP.CD,2001,236746141604.37
BE,NY.GDP.MKTP.CD,2000,236792460312.471
BE,NY.GDP.MKTP.CD,1999,258245733221.468
BE,NY.GDP.MKTP.CD,1998,258528339631.029
BE,NY.GDP.MKTP.CD,1997,252708051420.839
BE,NY.GDP.MKTP.CD,1996,279201433224.756
BE,NY.GDP.MKTP.CD,1995,288025588396.278
BE,NY.GDP.MKTP.CD,1994,244884129491.198
BE,NY.GDP.MKTP.CD,1993,224721795708.955
BE,NY.GDP.MKTP.CD,1992,234781652446.675
BE,NY.GDP.MKTP.CD,1991,210510999409.333
BE,NY.GDP.MKTP.CD,1990,205331747947.851
BE,NY.GDP.MKTP.CD,1989,164221056511.057
BE,NY.GDP.MKTP.CD,1988,162299103675.261
BE,NY.GDP.MKTP.CD,1987,149394404105.889
BE,NY.GDP.MKTP.CD,1986,120018787249.413
BE,NY.GDP.MKTP.CD,1985,86268264148.3796
BE,NY.GDP.MKTP.CD,1984,83349530159.1734
BE,NY.GDP.MKTP.CD,1983,87184239053.2544
BE,NY.GDP.MKTP.CD,1982,92095926187.5331
BE,NY.GDP.MKTP.CD,1981,104730018470.23
BE,NY.GDP.MKTP.CD,1980,126829314388.191
BE,NY.GDP.MKTP.CD,1979,116315456796.918
BE,NY.GDP.MKTP.CD,1978,101246526194.441
BE,NY.GDP.MKTP.CD,1977,82839905458.6382
BE,NY.GDP.MKTP.CD,1976,71113882967.6071
BE,NY.GDP.MKTP.CD,1975,65678189097.2908
BE,NY.GDP.MKTP.CD,1974,56033077879.0389
BE,NY.GDP.MKTP.CD,1973,47743801490.3747
BE,NY.GDP.MKTP.CD,1972,37209418018.5134
BE,NY.GDP.MKTP.CD,1971,29821661869.912
BE,NY.GDP.MKTP.CD,1970,26706196046.7931
BE,NY.GDP.MKTP.CD,1969,24019653474.9959
BE,NY.GDP.MKTP.CD,1968,21654856965.4281
BE,NY.GDP.MKTP.CD,1967,20252508995.4745
BE,NY.GDP.MKTP.CD,1966,18894891312.2977
BE,NY.GDP.MKTP.CD,1965,17597783297.4583
BE,NY.GDP.MKTP.CD,1964,16168044450.2523
BE,NY.GDP.MKTP.CD,1963,14445805381.3872
BE,NY.GDP.MKTP.CD,1962,13436827166.5187
BE,NY.GDP.MKTP.CD,1961,12561701694.3319
BE,NY.GDP.MKTP.CD,1960,11810619368.3874
BZ,NY.GDP.MKTP.CD,2023,3052362650.0
BZ,NY.GDP.MKTP.CD,2022,2846604350.0
BZ,NY.GDP.MKTP.CD,2021,2428606250.0
BZ,NY.GDP.MKTP.CD,2020,2047284600.0
BZ,NY.GDP.MKTP.CD,2019,2381187850.0
BZ,NY.GDP.MKTP.CD,2018,2285915050.0
BZ,NY.GDP.MKTP.CD,2017,2266028250.0
BZ,NY.GDP.MKTP.CD,2016,2239604950.0
BZ,NY.GDP.MKTP.CD,2015,2193095150.0
BZ,NY.GDP.MKTP.CD,2014,2138242200.0
BZ,NY.GDP.MKTP.CD,2013,2035191450.0
BZ,NY.GDP.MKTP.CD,2012,1917083500.0
BZ,NY.GDP.MKTP.CD,2011,1831576700.0
BZ,NY.GDP.MKTP.CD,2010,1748988400.0
BZ,NY.GDP.MKTP.CD,2009,1688012750.0
BZ,NY.GDP.MKTP.CD,2008,1738453600.0
BZ,NY.GDP.MKTP.CD,2007,1706190450.0
BZ,NY.GDP.MKTP.CD,2006,1590463100.0
BZ,NY.GDP.MKTP.CD,2005,1474298400.0
BZ,NY.GDP.MKTP.CD,2004,1400202000.0
BZ,NY.GDP.MKTP.CD,2003,1308280250.0
BZ,NY.GDP.MKTP.CD,2002,1243912050.0
BZ,NY.GDP.MKTP.CD,2001,1172045150.0
BZ,NY.GDP.MKTP.CD,2000,1138138100.0
BZ,NY.GDP.MKTP.CD,1999,999713050.0
BZ,NY.GDP.MKTP.CD,1998,929047000.0
BZ,NY.GDP.MKTP.CD,1997,872916050.0
BZ,NY.GDP.MKTP.CD,1996,850339100.0
BZ,NY.GDP.MKTP.CD,1995,818590250.0
BZ,NY.GDP.MKTP.CD,1994,771838000.0
BZ,NY.GDP.MKTP.CD,1993,752255150.0
BZ,NY.GDP.MKTP.CD,1992,695741150.0
BZ,NY.GDP.MKTP.CD,1991,596682100.0
BZ,NY.GDP.MKTP.CD,1990,546750912.28848
BZ,NY.GDP.MKTP.CD,1989,491100000.0
BZ,NY.GDP.MKTP.CD,1988,421450000.0
BZ,NY.GDP.MKTP.CD,1987,371100000.0
